Generation,FitnessScore,SolvationEnergy,Eisenberg,HelixPropensity
2235,17.2892,7.0000,0.3445,1.0981
2236,17.2892,7.0000,0.3445,1.0981
2237,17.2892,7.0000,0.3445,1.0981
2238,17.2892,7.0000,0.3445,1.0981
2239,17.2892,7.0000,0.3445,1.0981
2240,17.2892,7.0000,0.3445,1.0981
2241,17.2892,7.0000,0.3445,1.0981
2242,17.2892,7.0000,0.3445,1.0981
2243,17.2892,7.0000,0.3445,1.0981
2244,17.2892,7.0000,0.3445,1.0981
2245,17.2892,7.0000,0.3445,1.0981
2246,17.2892,7.0000,0.3445,1.0981
2247,17.2892,7.0000,0.3445,1.0981
2248,17.2892,7.0000,0.3445,1.0981
2249,17.2892,7.0000,0.3445,1.0981
2250,17.2892,7.0000,0.3445,1.0981
2251,17.2892,7.0000,0.3445,1.0981
2252,17.2892,7.0000,0.3445,1.0981
2253,17.2892,7.0000,0.3445,1.0981
2254,17.2892,7.0000,0.3445,1.0981
2255,17.2892,7.0000,0.3445,1.0981
2256,17.2892,7.0000,0.3445,1.0981
2257,17.2892,7.0000,0.3445,1.0981
2258,17.2892,7.0000,0.3445,1.0981
2259,17.2892,7.0000,0.3445,1.0981
2260,17.2892,7.0000,0.3445,1.0981
2261,17.2892,7.0000,0.3445,1.0981
2262,17.2892,7.0000,0.3445,1.0981
2263,17.2892,7.0000,0.3445,1.0981
2264,17.2892,7.0000,0.3445,1.0981
2265,17.2892,7.0000,0.3445,1.0981
2266,17.2892,7.0000,0.3445,1.0981
2267,17.2892,7.0000,0.3445,1.0981
2268,17.2892,7.0000,0.3445,1.0981
2269,17.2892,7.0000,0.3445,1.0981
2270,17.2892,7.0000,0.3445,1.0981
2271,17.2892,7.0000,0.3445,1.0981
2272,17.2892,7.0000,0.3445,1.0981
2273,17.2892,7.0000,0.3445,1.0981
2274,17.2892,7.0000,0.3445,1.0981
2275,17.2892,7.0000,0.3445,1.0981
2276,17.2892,7.0000,0.3445,1.0981
2277,17.2892,7.0000,0.3445,1.0981
2278,17.2892,7.0000,0.3445,1.0981
2279,17.2892,7.0000,0.3445,1.0981
2280,17.2892,7.0000,0.3445,1.0981
2281,17.2892,7.0000,0.3445,1.0981
2282,17.2892,7.0000,0.3445,1.0981
2283,17.2892,7.0000,0.3445,1.0981
2284,17.2892,7.0000,0.3445,1.0981
2285,17.2892,7.0000,0.3445,1.0981
2286,17.2892,7.0000,0.3445,1.0981
2287,17.2892,7.0000,0.3445,1.0981
2288,17.2892,7.0000,0.3445,1.0981
2289,17.2892,7.0000,0.3445,1.0981
2290,17.2892,7.0000,0.3445,1.0981
2291,17.2892,7.0000,0.3445,1.0981
2292,17.2892,7.0000,0.3445,1.0981
2293,17.2892,7.0000,0.3445,1.0981
2294,17.2892,7.0000,0.3445,1.0981
2295,17.2892,7.0000,0.3445,1.0981
2296,17.2892,7.0000,0.3445,1.0981
2297,17.2892,7.0000,0.3445,1.0981
2298,17.2892,7.0000,0.3445,1.0981
2299,17.2892,7.0000,0.3445,1.0981
2300,17.2892,7.0000,0.3445,1.0981
2301,17.2892,7.0000,0.3445,1.0981
2302,17.2892,7.0000,0.3445,1.0981
2303,17.2892,7.0000,0.3445,1.0981
2304,17.2892,7.0000,0.3445,1.0981
2305,17.2892,7.0000,0.3445,1.0981
2306,17.2892,7.0000,0.3445,1.0981
2307,17.2892,7.0000,0.3445,1.0981
2308,17.2892,7.0000,0.3445,1.0981
2309,17.2892,7.0000,0.3445,1.0981
2310,17.2892,7.0000,0.3445,1.0981
2311,17.2892,7.0000,0.3445,1.0981
2312,17.2892,7.0000,0.3445,1.0981
2313,17.2892,7.0000,0.3445,1.0981
2314,17.2892,7.0000,0.3445,1.0981
2315,17.2892,7.0000,0.3445,1.0981
2316,17.2892,7.0000,0.3445,1.0981
2317,17.2892,7.0000,0.3445,1.0981
2318,17.2892,7.0000,0.3445,1.0981
2319,17.2892,7.0000,0.3445,1.0981
2320,17.2892,7.0000,0.3445,1.0981
2321,17.2892,7.0000,0.3445,1.0981
2322,17.2892,7.0000,0.3445,1.0981
2323,17.2892,7.0000,0.3445,1.0981
2324,17.2892,7.0000,0.3445,1.0981
2325,17.2892,7.0000,0.3445,1.0981
2326,17.2892,7.0000,0.3445,1.0981
2327,17.2892,7.0000,0.3445,1.0981
2328,17.2892,7.0000,0.3445,1.0981
2329,17.2892,7.0000,0.3445,1.0981
2330,17.2892,7.0000,0.3445,1.0981
2331,17.2892,7.0000,0.3445,1.0981
2332,17.2892,7.0000,0.3445,1.0981
2333,17.2892,7.0000,0.3445,1.0981
2334,17.2892,7.0000,0.3445,1.0981
2335,17.2892,7.0000,0.3445,1.0981
2336,17.2892,7.0000,0.3445,1.0981
2337,17.2892,7.0000,0.3445,1.0981
2338,17.2892,7.0000,0.3445,1.0981
2339,17.2892,7.0000,0.3445,1.0981
2340,17.2892,7.0000,0.3445,1.0981
2341,17.2892,7.0000,0.3445,1.0981
2342,17.2892,7.0000,0.3445,1.0981
2343,17.2892,7.0000,0.3445,1.0981
2344,17.2892,7.0000,0.3445,1.0981
2345,17.2892,7.0000,0.3445,1.0981
2346,17.2892,7.0000,0.3445,1.0981
2347,17.2892,7.0000,0.3445,1.0981
2348,17.2892,7.0000,0.3445,1.0981
2349,17.2892,7.0000,0.3445,1.0981
2350,17.2892,7.0000,0.3445,1.0981
2351,17.2892,7.0000,0.3445,1.0981
2352,17.2892,7.0000,0.3445,1.0981
2353,17.2892,7.0000,0.3445,1.0981
2354,17.2892,7.0000,0.3445,1.0981
2355,17.2892,7.0000,0.3445,1.0981
2356,17.2892,7.0000,0.3445,1.0981
2357,17.2892,7.0000,0.3445,1.0981
2358,17.2892,7.0000,0.3445,1.0981
2359,17.2892,7.0000,0.3445,1.0981
2360,17.2892,7.0000,0.3445,1.0981
2361,17.2892,7.0000,0.3445,1.0981
2362,17.2892,7.0000,0.3445,1.0981
2363,17.2892,7.0000,0.3445,1.0981
2364,17.2892,7.0000,0.3445,1.0981
2365,17.2892,7.0000,0.3445,1.0981
2366,17.2892,7.0000,0.3445,1.0981
2367,17.2892,7.0000,0.3445,1.0981
2368,17.2892,7.0000,0.3445,1.0981
2369,17.2892,7.0000,0.3445,1.0981
2370,17.2892,7.0000,0.3445,1.0981
2371,17.2892,7.0000,0.3445,1.0981
2372,17.2892,7.0000,0.3445,1.0981
2373,17.2892,7.0000,0.3445,1.0981
2374,17.2892,7.0000,0.3445,1.0981
2375,17.2892,7.0000,0.3445,1.0981
2376,17.2892,7.0000,0.3445,1.0981
2377,17.2892,7.0000,0.3445,1.0981
2378,17.2892,7.0000,0.3445,1.0981
2379,17.2892,7.0000,0.3445,1.0981
2380,17.2892,7.0000,0.3445,1.0981
2381,17.2892,7.0000,0.3445,1.0981
2382,17.2892,7.0000,0.3445,1.0981
2383,17.2892,7.0000,0.3445,1.0981
2384,17.2892,7.0000,0.3445,1.0981
2385,17.2892,7.0000,0.3445,1.0981
2386,17.2892,7.0000,0.3445,1.0981
2387,17.2892,7.0000,0.3445,1.0981
2388,17.2892,7.0000,0.3445,1.0981
2389,17.2892,7.0000,0.3445,1.0981
2390,17.2892,7.0000,0.3445,1.0981
2391,17.2892,7.0000,0.3445,1.0981
2392,17.2892,7.0000,0.3445,1.0981
2393,17.2892,7.0000,0.3445,1.0981
2394,17.2892,7.0000,0.3445,1.0981
2395,17.2892,7.0000,0.3445,1.0981
2396,17.2892,7.0000,0.3445,1.0981
2397,17.2892,7.0000,0.3445,1.0981
2398,17.2892,7.0000,0.3445,1.0981
2399,17.2892,7.0000,0.3445,1.0981
2400,17.2892,7.0000,0.3445,1.0981
2401,17.2892,7.0000,0.3445,1.0981
2402,17.2892,7.0000,0.3445,1.0981
2403,17.2892,7.0000,0.3445,1.0981
2404,17.2892,7.0000,0.3445,1.0981
2405,17.2892,7.0000,0.3445,1.0981
2406,17.2892,7.0000,0.3445,1.0981
2407,17.2892,7.0000,0.3445,1.0981
2408,17.2892,7.0000,0.3445,1.0981
2409,17.2892,7.0000,0.3445,1.0981
2410,17.2892,7.0000,0.3445,1.0981
2411,17.2892,7.0000,0.3445,1.0981
2412,17.2892,7.0000,0.3445,1.0981
2413,17.2892,7.0000,0.3445,1.0981
2414,17.2892,7.0000,0.3445,1.0981
2415,17.2892,7.0000,0.3445,1.0981
2416,17.2892,7.0000,0.3445,1.0981
2417,17.2892,7.0000,0.3445,1.0981
2418,17.2892,7.0000,0.3445,1.0981
2419,17.2892,7.0000,0.3445,1.0981
2420,17.2892,7.0000,0.3445,1.0981
2421,17.2892,7.0000,0.3445,1.0981
2422,17.2892,7.0000,0.3445,1.0981
2423,17.2892,7.0000,0.3445,1.0981
2424,17.2892,7.0000,0.3445,1.0981
2425,17.2892,7.0000,0.3445,1.0981
2426,17.2892,7.0000,0.3445,1.0981
2427,17.2892,7.0000,0.3445,1.0981
2428,17.2892,7.0000,0.3445,1.0981
2429,17.2892,7.0000,0.3445,1.0981
2430,17.2892,7.0000,0.3445,1.0981
2431,17.2892,7.0000,0.3445,1.0981
2432,17.2892,7.0000,0.3445,1.0981
2433,17.2892,7.0000,0.3445,1.0981
2434,17.2892,7.0000,0.3445,1.0981
2435,17.2892,7.0000,0.3445,1.0981
2436,17.2892,7.0000,0.3445,1.0981
2437,17.2892,7.0000,0.3445,1.0981
2438,17.2892,7.0000,0.3445,1.0981
2439,17.2892,7.0000,0.3445,1.0981
2440,17.2892,7.0000,0.3445,1.0981
2441,17.2892,7.0000,0.3445,1.0981
2442,17.2892,7.0000,0.3445,1.0981
2443,17.2892,7.0000,0.3445,1.0981
2444,17.2892,7.0000,0.3445,1.0981
2445,17.2892,7.0000,0.3445,1.0981
2446,17.2892,7.0000,0.3445,1.0981
2447,17.2892,7.0000,0.3445,1.0981
2448,17.2892,7.0000,0.3445,1.0981
2449,17.2892,7.0000,0.3445,1.0981
2450,17.2892,7.0000,0.3445,1.0981
2451,17.2892,7.0000,0.3445,1.0981
2452,17.2892,7.0000,0.3445,1.0981
2453,17.2892,7.0000,0.3445,1.0981
2454,17.2892,7.0000,0.3445,1.0981
2455,17.2892,7.0000,0.3445,1.0981
2456,17.2892,7.0000,0.3445,1.0981
2457,17.2892,7.0000,0.3445,1.0981
2458,17.2892,7.0000,0.3445,1.0981
2459,17.2892,7.0000,0.3445,1.0981
2460,17.2892,7.0000,0.3445,1.0981
2461,17.2892,7.0000,0.3445,1.0981
2462,17.2892,7.0000,0.3445,1.0981
2463,17.2892,7.0000,0.3445,1.0981
2464,17.2892,7.0000,0.3445,1.0981
2465,17.2892,7.0000,0.3445,1.0981
2466,17.2892,7.0000,0.3445,1.0981
2467,17.2892,7.0000,0.3445,1.0981
2468,17.2892,7.0000,0.3445,1.0981
2469,17.2892,7.0000,0.3445,1.0981
2470,17.2892,7.0000,0.3445,1.0981
2471,17.2892,7.0000,0.3445,1.0981
2472,17.2892,7.0000,0.3445,1.0981
2473,17.2892,7.0000,0.3445,1.0981
2474,17.2892,7.0000,0.3445,1.0981
2475,17.2892,7.0000,0.3445,1.0981
2476,17.2892,7.0000,0.3445,1.0981
2477,17.2892,7.0000,0.3445,1.0981
2478,17.2892,7.0000,0.3445,1.0981
2479,17.2892,7.0000,0.3445,1.0981
2480,17.2892,7.0000,0.3445,1.0981
2481,17.2892,7.0000,0.3445,1.0981
2482,17.2892,7.0000,0.3445,1.0981
2483,17.2892,7.0000,0.3445,1.0981
2484,17.2892,7.0000,0.3445,1.0981
2485,17.2892,7.0000,0.3445,1.0981
2486,17.2892,7.0000,0.3445,1.0981
2487,17.2892,7.0000,0.3445,1.0981
2488,17.2892,7.0000,0.3445,1.0981
2489,17.2892,7.0000,0.3445,1.0981
2490,17.2892,7.0000,0.3445,1.0981
2491,17.2892,7.0000,0.3445,1.0981
2492,17.2892,7.0000,0.3445,1.0981
2493,17.2892,7.0000,0.3445,1.0981
2494,17.2892,7.0000,0.3445,1.0981
2495,17.2892,7.0000,0.3445,1.0981
2496,17.2892,7.0000,0.3445,1.0981
2497,17.2892,7.0000,0.3445,1.0981
2498,17.2892,7.0000,0.3445,1.0981
2499,17.2892,7.0000,0.3445,1.0981
2500,17.2892,7.0000,0.3445,1.0981
2501,17.2892,7.0000,0.3445,1.0981
2502,17.2892,7.0000,0.3445,1.0981
2503,17.2892,7.0000,0.3445,1.0981
2504,17.2892,7.0000,0.3445,1.0981
2505,17.2892,7.0000,0.3445,1.0981
2506,17.2892,7.0000,0.3445,1.0981
2507,17.2892,7.0000,0.3445,1.0981
2508,17.2892,7.0000,0.3445,1.0981
2509,17.2892,7.0000,0.3445,1.0981
2510,17.2892,7.0000,0.3445,1.0981
2511,17.2892,7.0000,0.3445,1.0981
2512,17.2892,7.0000,0.3445,1.0981
2513,17.2892,7.0000,0.3445,1.0981
2514,17.2892,7.0000,0.3445,1.0981
2515,17.2892,7.0000,0.3445,1.0981
2516,17.2892,7.0000,0.3445,1.0981
2517,17.2892,7.0000,0.3445,1.0981
2518,17.2892,7.0000,0.3445,1.0981
2519,17.2892,7.0000,0.3445,1.0981
2520,17.2892,7.0000,0.3445,1.0981
2521,17.2892,7.0000,0.3445,1.0981
2522,17.2892,7.0000,0.3445,1.0981
2523,17.2892,7.0000,0.3445,1.0981
2524,17.2892,7.0000,0.3445,1.0981
2525,17.2892,7.0000,0.3445,1.0981
2526,17.2892,7.0000,0.3445,1.0981
2527,17.2892,7.0000,0.3445,1.0981
2528,17.2892,7.0000,0.3445,1.0981
2529,17.2892,7.0000,0.3445,1.0981
2530,17.2892,7.0000,0.3445,1.0981
2531,17.2892,7.0000,0.3445,1.0981
2532,17.2892,7.0000,0.3445,1.0981
2533,17.2892,7.0000,0.3445,1.0981
2534,17.2892,7.0000,0.3445,1.0981
2535,17.2892,7.0000,0.3445,1.0981
2536,17.2892,7.0000,0.3445,1.0981
2537,17.2892,7.0000,0.3445,1.0981
2538,17.2892,7.0000,0.3445,1.0981
2539,17.2892,7.0000,0.3445,1.0981
2540,17.2892,7.0000,0.3445,1.0981
2541,17.2892,7.0000,0.3445,1.0981
2542,17.2892,7.0000,0.3445,1.0981
2543,17.2892,7.0000,0.3445,1.0981
2544,17.2892,7.0000,0.3445,1.0981
2545,17.2892,7.0000,0.3445,1.0981
2546,17.2892,7.0000,0.3445,1.0981
2547,17.2892,7.0000,0.3445,1.0981
2548,17.2892,7.0000,0.3445,1.0981
2549,17.2892,7.0000,0.3445,1.0981
2550,17.2892,7.0000,0.3445,1.0981
2551,17.2892,7.0000,0.3445,1.0981
2552,17.2892,7.0000,0.3445,1.0981
2553,17.2892,7.0000,0.3445,1.0981
2554,17.2892,7.0000,0.3445,1.0981
2555,17.2892,7.0000,0.3445,1.0981
2556,17.2892,7.0000,0.3445,1.0981
2557,17.2892,7.0000,0.3445,1.0981
2558,17.2892,7.0000,0.3445,1.0981
2559,17.2892,7.0000,0.3445,1.0981
2560,17.2892,7.0000,0.3445,1.0981
2561,17.2892,7.0000,0.3445,1.0981
2562,17.2892,7.0000,0.3445,1.0981
2563,17.2892,7.0000,0.3445,1.0981
2564,17.2892,7.0000,0.3445,1.0981
2565,17.2892,7.0000,0.3445,1.0981
2566,17.2892,7.0000,0.3445,1.0981
2567,17.2892,7.0000,0.3445,1.0981
2568,17.2892,7.0000,0.3445,1.0981
2569,17.2892,7.0000,0.3445,1.0981
2570,17.2892,7.0000,0.3445,1.0981
2571,17.2892,7.0000,0.3445,1.0981
2572,17.2892,7.0000,0.3445,1.0981
2573,17.2892,7.0000,0.3445,1.0981
2574,17.2892,7.0000,0.3445,1.0981
2575,17.2892,7.0000,0.3445,1.0981
2576,17.2892,7.0000,0.3445,1.0981
2577,17.2892,7.0000,0.3445,1.0981
2578,17.2892,7.0000,0.3445,1.0981
2579,17.2892,7.0000,0.3445,1.0981
2580,17.2892,7.0000,0.3445,1.0981
2581,17.2892,7.0000,0.3445,1.0981
2582,17.2892,7.0000,0.3445,1.0981
2583,17.2892,7.0000,0.3445,1.0981
2584,17.2892,7.0000,0.3445,1.0981
2585,17.2892,7.0000,0.3445,1.0981
2586,17.2892,7.0000,0.3445,1.0981
2587,17.2892,7.0000,0.3445,1.0981
2588,17.2892,7.0000,0.3445,1.0981
2589,17.2892,7.0000,0.3445,1.0981
2590,17.2892,7.0000,0.3445,1.0981
2591,17.2892,7.0000,0.3445,1.0981
2592,17.2892,7.0000,0.3445,1.0981
2593,17.2892,7.0000,0.3445,1.0981
2594,17.2892,7.0000,0.3445,1.0981
2595,17.2892,7.0000,0.3445,1.0981
2596,17.2892,7.0000,0.3445,1.0981
2597,17.2892,7.0000,0.3445,1.0981
2598,17.2892,7.0000,0.3445,1.0981
2599,17.2892,7.0000,0.3445,1.0981
2600,17.2892,7.0000,0.3445,1.0981
2601,17.2892,7.0000,0.3445,1.0981
2602,17.2892,7.0000,0.3445,1.0981
2603,17.2892,7.0000,0.3445,1.0981
2604,17.2892,7.0000,0.3445,1.0981
2605,17.2892,7.0000,0.3445,1.0981
2606,17.2892,7.0000,0.3445,1.0981
2607,17.2892,7.0000,0.3445,1.0981
2608,17.2892,7.0000,0.3445,1.0981
2609,17.2892,7.0000,0.3445,1.0981
2610,17.2892,7.0000,0.3445,1.0981
2611,17.2892,7.0000,0.3445,1.0981
2612,17.2892,7.0000,0.3445,1.0981
2613,17.2892,7.0000,0.3445,1.0981
2614,17.2892,7.0000,0.3445,1.0981
2615,17.2892,7.0000,0.3445,1.0981
2616,17.2892,7.0000,0.3445,1.0981
2617,17.2892,7.0000,0.3445,1.0981
2618,17.2892,7.0000,0.3445,1.0981
2619,17.2892,7.0000,0.3445,1.0981
2620,17.2892,7.0000,0.3445,1.0981
2621,17.2892,7.0000,0.3445,1.0981
2622,17.2892,7.0000,0.3445,1.0981
2623,17.2892,7.0000,0.3445,1.0981
2624,17.2892,7.0000,0.3445,1.0981
2625,17.2892,7.0000,0.3445,1.0981
2626,17.2892,7.0000,0.3445,1.0981
2627,17.2892,7.0000,0.3445,1.0981
2628,17.2892,7.0000,0.3445,1.0981
2629,17.2892,7.0000,0.3445,1.0981
2630,17.2892,7.0000,0.3445,1.0981
2631,17.2892,7.0000,0.3445,1.0981
2632,17.2892,7.0000,0.3445,1.0981
2633,17.2892,7.0000,0.3445,1.0981
2634,17.2892,7.0000,0.3445,1.0981
2635,17.2892,7.0000,0.3445,1.0981
2636,17.2892,7.0000,0.3445,1.0981
2637,17.2892,7.0000,0.3445,1.0981
2638,17.2892,7.0000,0.3445,1.0981
2639,17.2892,7.0000,0.3445,1.0981
2640,17.2892,7.0000,0.3445,1.0981
2641,17.2892,7.0000,0.3445,1.0981
2642,17.2892,7.0000,0.3445,1.0981
2643,17.2892,7.0000,0.3445,1.0981
2644,17.2892,7.0000,0.3445,1.0981
2645,17.2892,7.0000,0.3445,1.0981
2646,17.2892,7.0000,0.3445,1.0981
2647,17.2892,7.0000,0.3445,1.0981
2648,17.2892,7.0000,0.3445,1.0981
2649,17.2892,7.0000,0.3445,1.0981
2650,17.2892,7.0000,0.3445,1.0981
2651,17.2892,7.0000,0.3445,1.0981
2652,17.2892,7.0000,0.3445,1.0981
2653,17.2892,7.0000,0.3445,1.0981
2654,17.2892,7.0000,0.3445,1.0981
2655,17.2892,7.0000,0.3445,1.0981
2656,17.2892,7.0000,0.3445,1.0981
2657,17.2892,7.0000,0.3445,1.0981
2658,17.2892,7.0000,0.3445,1.0981
2659,17.2892,7.0000,0.3445,1.0981
2660,17.2892,7.0000,0.3445,1.0981
2661,17.2892,7.0000,0.3445,1.0981
2662,17.2892,7.0000,0.3445,1.0981
2663,17.2892,7.0000,0.3445,1.0981
2664,17.2892,7.0000,0.3445,1.0981
2665,17.2892,7.0000,0.3445,1.0981
2666,17.2892,7.0000,0.3445,1.0981
2667,17.2892,7.0000,0.3445,1.0981
2668,17.2892,7.0000,0.3445,1.0981
2669,17.2892,7.0000,0.3445,1.0981
2670,17.2892,7.0000,0.3445,1.0981
2671,17.2892,7.0000,0.3445,1.0981
2672,17.2892,7.0000,0.3445,1.0981
2673,17.2892,7.0000,0.3445,1.0981
2674,17.2892,7.0000,0.3445,1.0981
2675,17.2892,7.0000,0.3445,1.0981
2676,17.2892,7.0000,0.3445,1.0981
2677,17.2892,7.0000,0.3445,1.0981
2678,17.2892,7.0000,0.3445,1.0981
2679,17.2892,7.0000,0.3445,1.0981
2680,17.2892,7.0000,0.3445,1.0981
2681,17.2892,7.0000,0.3445,1.0981
2682,17.2892,7.0000,0.3445,1.0981
2683,17.2892,7.0000,0.3445,1.0981
2684,17.2892,7.0000,0.3445,1.0981
2685,17.2892,7.0000,0.3445,1.0981
2686,17.2892,7.0000,0.3445,1.0981
2687,17.2892,7.0000,0.3445,1.0981
2688,17.2892,7.0000,0.3445,1.0981
2689,17.2892,7.0000,0.3445,1.0981
2690,17.2892,7.0000,0.3445,1.0981
2691,17.2892,7.0000,0.3445,1.0981
2692,17.2892,7.0000,0.3445,1.0981
2693,17.2892,7.0000,0.3445,1.0981
2694,17.2892,7.0000,0.3445,1.0981
2695,17.2892,7.0000,0.3445,1.0981
2696,17.2892,7.0000,0.3445,1.0981
2697,17.2892,7.0000,0.3445,1.0981
2698,17.2892,7.0000,0.3445,1.0981
2699,17.2892,7.0000,0.3445,1.0981
2700,17.2892,7.0000,0.3445,1.0981
2701,17.2892,7.0000,0.3445,1.0981
2702,17.2892,7.0000,0.3445,1.0981
2703,17.2892,7.0000,0.3445,1.0981
2704,17.2892,7.0000,0.3445,1.0981
2705,17.2892,7.0000,0.3445,1.0981
2706,17.2892,7.0000,0.3445,1.0981
2707,17.2892,7.0000,0.3445,1.0981
2708,17.2892,7.0000,0.3445,1.0981
2709,17.2892,7.0000,0.3445,1.0981
2710,17.2892,7.0000,0.3445,1.0981
2711,17.2892,7.0000,0.3445,1.0981
2712,17.2892,7.0000,0.3445,1.0981
2713,17.2892,7.0000,0.3445,1.0981
2714,17.2892,7.0000,0.3445,1.0981
2715,17.2892,7.0000,0.3445,1.0981
2716,17.2892,7.0000,0.3445,1.0981
2717,17.2892,7.0000,0.3445,1.0981
2718,17.2892,7.0000,0.3445,1.0981
2719,17.2892,7.0000,0.3445,1.0981
2720,17.2892,7.0000,0.3445,1.0981
2721,17.2892,7.0000,0.3445,1.0981
2722,17.2892,7.0000,0.3445,1.0981
2723,17.2892,7.0000,0.3445,1.0981
2724,17.2892,7.0000,0.3445,1.0981
2725,17.2892,7.0000,0.3445,1.0981
2726,17.2892,7.0000,0.3445,1.0981
2727,17.2892,7.0000,0.3445,1.0981
2728,17.2892,7.0000,0.3445,1.0981
2729,17.2892,7.0000,0.3445,1.0981
2730,17.2892,7.0000,0.3445,1.0981
2731,17.2892,7.0000,0.3445,1.0981
2732,17.2892,7.0000,0.3445,1.0981
2733,17.2892,7.0000,0.3445,1.0981
2734,17.2892,7.0000,0.3445,1.0981
2735,17.2892,7.0000,0.3445,1.0981
2736,17.2892,7.0000,0.3445,1.0981
2737,17.2892,7.0000,0.3445,1.0981
2738,17.2892,7.0000,0.3445,1.0981
2739,17.2892,7.0000,0.3445,1.0981
2740,17.2892,7.0000,0.3445,1.0981
2741,17.2892,7.0000,0.3445,1.0981
2742,17.2892,7.0000,0.3445,1.0981
2743,17.2892,7.0000,0.3445,1.0981
2744,17.2892,7.0000,0.3445,1.0981
2745,17.2892,7.0000,0.3445,1.0981
2746,17.2892,7.0000,0.3445,1.0981
2747,17.2892,7.0000,0.3445,1.0981
2748,17.2892,7.0000,0.3445,1.0981
2749,17.2892,7.0000,0.3445,1.0981
2750,17.2892,7.0000,0.3445,1.0981
2751,17.2892,7.0000,0.3445,1.0981
2752,17.2892,7.0000,0.3445,1.0981
2753,17.2892,7.0000,0.3445,1.0981
2754,17.2892,7.0000,0.3445,1.0981
2755,17.2892,7.0000,0.3445,1.0981
2756,17.2892,7.0000,0.3445,1.0981
2757,17.2892,7.0000,0.3445,1.0981
2758,17.2892,7.0000,0.3445,1.0981
2759,17.2892,7.0000,0.3445,1.0981
2760,17.2892,7.0000,0.3445,1.0981
2761,17.2892,7.0000,0.3445,1.0981
2762,17.2892,7.0000,0.3445,1.0981
2763,17.2892,7.0000,0.3445,1.0981
2764,17.2892,7.0000,0.3445,1.0981
2765,17.2892,7.0000,0.3445,1.0981
2766,17.2892,7.0000,0.3445,1.0981
2767,17.2892,7.0000,0.3445,1.0981
2768,17.2892,7.0000,0.3445,1.0981
2769,17.2892,7.0000,0.3445,1.0981
2770,17.2892,7.0000,0.3445,1.0981
2771,17.2892,7.0000,0.3445,1.0981
2772,17.2892,7.0000,0.3445,1.0981
2773,17.2892,7.0000,0.3445,1.0981
2774,17.2892,7.0000,0.3445,1.0981
2775,17.2892,7.0000,0.3445,1.0981
2776,17.2892,7.0000,0.3445,1.0981
2777,17.2892,7.0000,0.3445,1.0981
2778,17.2892,7.0000,0.3445,1.0981
2779,17.2892,7.0000,0.3445,1.0981
2780,17.2892,7.0000,0.3445,1.0981
2781,17.2892,7.0000,0.3445,1.0981
2782,17.2892,7.0000,0.3445,1.0981
2783,17.2892,7.0000,0.3445,1.0981
2784,17.2892,7.0000,0.3445,1.0981
2785,17.2892,7.0000,0.3445,1.0981
2786,17.2892,7.0000,0.3445,1.0981
2787,17.2892,7.0000,0.3445,1.0981
2788,17.2892,7.0000,0.3445,1.0981
2789,17.2892,7.0000,0.3445,1.0981
2790,17.2892,7.0000,0.3445,1.0981
2791,17.2892,7.0000,0.3445,1.0981
2792,17.2892,7.0000,0.3445,1.0981
2793,17.2892,7.0000,0.3445,1.0981
2794,17.2892,7.0000,0.3445,1.0981
2795,17.2892,7.0000,0.3445,1.0981
2796,17.2892,7.0000,0.3445,1.0981
2797,17.2892,7.0000,0.3445,1.0981
2798,17.2892,7.0000,0.3445,1.0981
2799,17.2892,7.0000,0.3445,1.0981
2800,17.2892,7.0000,0.3445,1.0981
2801,17.2892,7.0000,0.3445,1.0981
2802,17.2892,7.0000,0.3445,1.0981
2803,17.2892,7.0000,0.3445,1.0981
2804,17.2892,7.0000,0.3445,1.0981
2805,17.2892,7.0000,0.3445,1.0981
2806,17.2892,7.0000,0.3445,1.0981
2807,17.2892,7.0000,0.3445,1.0981
2808,17.2892,7.0000,0.3445,1.0981
2809,17.2892,7.0000,0.3445,1.0981
2810,17.2892,7.0000,0.3445,1.0981
2811,17.2892,7.0000,0.3445,1.0981
2812,17.2892,7.0000,0.3445,1.0981
2813,17.2892,7.0000,0.3445,1.0981
2814,17.2892,7.0000,0.3445,1.0981
2815,17.2892,7.0000,0.3445,1.0981
2816,17.2892,7.0000,0.3445,1.0981
2817,17.2892,7.0000,0.3445,1.0981
2818,17.2892,7.0000,0.3445,1.0981
2819,17.2892,7.0000,0.3445,1.0981
2820,17.2892,7.0000,0.3445,1.0981
2821,17.2892,7.0000,0.3445,1.0981
2822,17.2892,7.0000,0.3445,1.0981
2823,17.2892,7.0000,0.3445,1.0981
2824,17.2892,7.0000,0.3445,1.0981
2825,17.2892,7.0000,0.3445,1.0981
2826,17.2892,7.0000,0.3445,1.0981
2827,17.2892,7.0000,0.3445,1.0981
2828,17.2892,7.0000,0.3445,1.0981
2829,17.2892,7.0000,0.3445,1.0981
2830,17.2892,7.0000,0.3445,1.0981
2831,17.2892,7.0000,0.3445,1.0981
2832,17.2892,7.0000,0.3445,1.0981
2833,17.2892,7.0000,0.3445,1.0981
2834,17.2892,7.0000,0.3445,1.0981
2835,17.2892,7.0000,0.3445,1.0981
2836,17.2892,7.0000,0.3445,1.0981
2837,17.2892,7.0000,0.3445,1.0981
2838,17.2892,7.0000,0.3445,1.0981
2839,17.2892,7.0000,0.3445,1.0981
2840,17.2892,7.0000,0.3445,1.0981
2841,17.2892,7.0000,0.3445,1.0981
